
0;-1.0
0;-1.0
0;-1.9
0,001;-1.9
0,001;-2.7099998
0,001;-2.71
0,001;-3.43171
0,001;-3.439
0,001;-4.081249
0,002;-4.0951
0,002;-4.6658335
0,002;-4.68559
0,002;-5.19196
0,002;-5.2170305
0,002;-5.606831
0,003;-5.6953273
0,003;-6.0265136
0,003;-6.1257944
0,003;-6.401572
0,004;-6.4072084
0,004;-6.7664876
0,004;-7.089731
0,004;-7.144053
0,004;-7.1757035
0,005;-7.3905
0,005;-7.458133
0,005;-7.5163693
0,005;-7.635829
0,005;-7.71232
0,006;-7.7841096
0,006;-7.9410877
0,006;-8.020212
0,006;-8.083221
0,006;-8.14105
0,007;-8.146978
0,007;-8.240161
0,007;-8.33228
0,007;-8.457983
0,007;-8.499052
0,008;-8.519573
0,008;-8.550278
0,008;-8.649147
0,008;-8.713062
0,009;-8.784232
0,009;-8.798414
0,009;-8.844326
0,009;-8.852514
0,01;-8.891541
0,01;-8.905809
0,01;-8.944069
0,01;-9.00869
0,011;-9.015228
0,012;-9.087082
0,012;-9.092584
0,013;-9.09443
0,013;-9.097629
0,014;-9.098994
0,014;-9.100222
0,015;-9.101327
0,015;-9.102323
0,016;-9.103216
0,016;-9.104022
0,017;-9.104377
0,018;-9.105124
0,018;-9.105985
0,019;-9.106515
0,019;-9.106991
0,019;-9.107419
0,02;-9.107804
0,02;-9.1081505
0,02;-9.108463
0,021;-9.108743
0,021;-9.108997
0,021;-9.109223
0,022;-9.109429
0,022;-9.109612
0,022;-9.109778
0,023;-9.109928
0,023;-9.110063
0,023;-9.110183
0,024;-9.1102915
0,024;-9.110391
0,024;-9.110478
0,025;-9.110557
0,025;-9.110628
0,026;-9.110694
0,026;-9.110751
0,026;-9.110778
0,027;-9.11083
0,027;-9.110892
0,028;-9.11093
0,028;-9.110965
0,029;-9.110994
0,029;-9.111021
0,029;-9.111046
0,03;-9.111071
0,03;-9.11109
0,03;-9.111108
0,031;-9.111125
0,031;-9.111139
0,032;-9.111153
0,032;-9.111164
0,033;-9.111175
0,034;-9.111184
0,034;-9.111193
0,035;-9.1112
0,036;-9.111208
0,036;-9.111215
0,037;-9.111221
0,038;-9.111225
0,038;-9.111229
0,039;-9.111235
0,039;-9.111238
0,04;-9.111241
0,041;-9.111242
0,041;-9.111247
0,042;-9.111251
0,042;-9.111251
0,042;-9.111252
0,043;-9.111254
0,043;-9.111257
0,044;-9.1112585
0,044;-9.111259
0,044;-9.11126
0,045;-9.111262
0,045;-9.111262
0,045;-9.111264
0,046;-9.111265
0,046;-9.111265
0,046;-9.111266
0,047;-9.111267
0,047;-9.111267
0,048;-9.111267
0,048;-9.111268
0,049;-9.111268
0,05;-9.111268
0,05;-9.111268
0,05;-9.111268
0,051;-9.111268
0,051;-9.111268
0,052;-9.111268
0,053;-9.111268
0,053;-9.11127
0,054;-9.11127
0,055;-9.11127
0,055;-9.11127
0,056;-9.11127
0,057;-9.11127
0,057;-9.11127
0,058;-9.11127
0,059;-9.11127
0,059;-9.11127
