
0;-1.0
0,001;-1.0
0,001;-1.9
0,001;-1.9
0,001;-2.7099998
0,001;-2.71
0,002;-3.43171
0,002;-3.439
0,002;-4.081249
0,002;-4.0951
0,002;-4.6658335
0,003;-4.68559
0,003;-5.19196
0,003;-5.2170305
0,003;-5.665474
0,004;-5.6953273
0,004;-6.091636
0,004;-6.1257944
0,004;-6.4751825
0,005;-6.5132146
0,005;-6.745199
0,006;-6.861893
0,006;-7.0186353
0,006;-7.1757035
0,007;-7.3569903
0,007;-7.379918
0,007;-7.576177
0,007;-7.71232
0,008;-7.8084598
0,008;-7.9143877
0,009;-8.05349
0,009;-8.122949
0,009;-8.276056
0,01;-8.310654
0,01;-8.384491
0,011;-8.473807
0,011;-8.575146
0,011;-8.604822
0,012;-8.669661
0,012;-8.6796875
0,013;-8.763784
0,013;-8.798738
0,014;-8.822206
0,014;-8.889461
0,014;-8.905809
0,015;-8.919889
0,015;-8.971083
0,016;-8.984573
0,016;-9.005909
0,017;-9.008678
0,017;-9.019364
0,018;-9.03518
0,018;-9.038894
0,019;-9.03929
0,019;-9.04498
0,02;-9.083763
0,02;-9.113706
0,021;-9.177231
0,021;-9.202334
0,022;-9.258791
0,022;-9.259011
0,023;-9.260551
0,023;-9.2643585
0,024;-9.273829
0,024;-9.276898
0,025;-9.282101
0,025;-9.298694
0,026;-9.328897
0,026;-9.337054
0,027;-9.33894
0,027;-9.34179
0,028;-9.342834
0,028;-9.3497925
0,029;-9.35389
0,029;-9.363049
0,03;-9.369108
0,03;-9.37938
0,031;-9.390564
0,031;-9.403106
0,032;-9.407093
0,032;-9.407831
0,033;-9.4113655
0,033;-9.41161
0,034;-9.418501
0,034;-9.419284
0,035;-9.431053
0,035;-9.433702
0,036;-9.437247
0,036;-9.447289
0,037;-9.466986
0,037;-9.46829
0,038;-9.468685
0,038;-9.468686
0,039;-9.471092
0,039;-9.471362
0,04;-9.472159
0,04;-9.47665
0,041;-9.479093
0,041;-9.489665
0,042;-9.495712
0,042;-9.504352
0,043;-9.508809
0,043;-9.513491
0,044;-9.521985
0,044;-9.522311
0,045;-9.52339
0,045;-9.524326
0,046;-9.525447
0,046;-9.527095
0,047;-9.528985
0,047;-9.5316725
0,048;-9.541229
0,048;-9.544459
0,049;-9.546913
0,049;-9.548607
0,05;-9.554401
0,05;-9.556977
0,05;-9.563141
0,051;-9.569944
0,051;-9.570217
0,052;-9.571448
0,053;-9.571989
0,053;-9.57303
0,054;-9.5748
0,054;-9.576086
0,055;-9.57863
0,055;-9.587244
0,056;-9.59243
0,056;-9.599104
0,057;-9.599768
0,057;-9.603852
0,058;-9.607027
0,058;-9.608904
0,059;-9.612991
0,059;-9.613234
0,06;-9.614394
0,061;-9.614816
0,062;-9.615763
0,063;-9.617412
0,063;-9.618477
0,064;-9.6208
0,065;-9.628555
0,066;-9.633231
0,067;-9.639224
0,068;-9.64352
0,069;-9.64637
0,07;-9.651701
0,071;-9.65192
0,072;-9.652972
0,073;-9.653339
0,074;-9.654194
0,075;-9.654843
0,075;-9.655689
0,076;-9.656629
0,077;-9.658726
0,078;-9.663698
0,078;-9.665706
0,079;-9.669919
0,08;-9.675308
0,081;-9.67918
0,082;-9.681742
0,083;-9.6839075
0,084;-9.686531
0,085;-9.6867285
0,086;-9.68768
0,087;-9.688005
0,088;-9.688775
0,089;-9.690124
0,09;-9.690966
0,09;-9.692855
0,091;-9.699137
0,091;-9.702929
0,092;-9.707778
0,093;-9.711265
0,093;-9.713569
0,093;-9.717879
0,094;-9.718056
0,095;-9.718912
0,095;-9.719206
0,096;-9.719897
0,097;-9.720797
0,097;-9.721111
0,098;-9.7218685
0,098;-9.723569
0,099;-9.727658
0,099;-9.729223
0,1;-9.7326355
0,1;-9.7369995
0,101;-9.740138
0,101;-9.740138
