
0;-1.0
0,001;-1.0
0,001;-1.9
0,001;-1.9
0,001;-2.629
0,002;-2.71
0,002;-3.2850997
0,002;-3.439
0,002;-3.8755898
0,002;-4.0951
0,003;-4.4070306
0,003;-4.59048
0,003;-4.8853273
0,003;-4.9784317
0,004;-5.3157945
0,004;-5.3275886
0,004;-5.641829
0,005;-5.7085886
0,005;-5.9352293
0,005;-5.98445
0,005;-6.2903204
0,006;-6.291346
0,007;-6.492805
0,007;-6.525006
0,007;-6.587128
0,008;-6.6715765
0,008;-6.861893
0,008;-7.1757035
0,009;-7.2831078
0,009;-7.302292
0,009;-7.344808
0,009;-7.391442
0,01;-7.458133
0,01;-7.536155
0,01;-7.6276116
0,011;-7.644324
0,011;-7.678392
0,011;-7.71232
0,012;-7.764008
0,012;-7.85566
0,012;-7.887554
0,013;-7.9146104
0,013;-7.9285903
0,013;-7.9410877
0,014;-7.9637556
0,014;-8.0410385
0,014;-8.124084
0,015;-8.139963
0,015;-8.146978
0,015;-8.177998
0,016;-8.182282
0,016;-8.192314
0,016;-8.25927
0,016;-8.303015
0,017;-8.317974
0,017;-8.33228
0,017;-8.338393
0,018;-8.377753
0,018;-8.391117
0,018;-8.393164
0,019;-8.395004
0,019;-8.39666
0,02;-8.398153
0,02;-8.399494
0,021;-8.400703
0,021;-8.40179
0,021;-8.402768
0,022;-8.403648
0,022;-8.404441
0,022;-8.405154
0,023;-8.405796
0,023;-8.406374
0,024;-8.406895
0,024;-8.407362
0,024;-8.407782
0,025;-8.408163
0,025;-8.4085045
0,025;-8.408811
0,026;-8.409086
0,026;-8.409336
0,027;-8.409559
0,027;-8.4097595
0,027;-8.409942
0,028;-8.410105
0,028;-8.410252
0,029;-8.410385
0,029;-8.410503
0,03;-8.410609
0,03;-8.410706
0,03;-8.410792
0,031;-8.410871
0,031;-8.41094
0,032;-8.411004
0,032;-8.41106
0,033;-8.411112
0,033;-8.411159
0,033;-8.4112
0,034;-8.411237
0,034;-8.411271
0,035;-8.411303
0,035;-8.411329
0,035;-8.411352
0,036;-8.411375
0,036;-8.411396
0,037;-8.411413
0,038;-8.411428
0,038;-8.411444
0,038;-8.411457
0,039;-8.411468
0,039;-8.411478
0,04;-8.411489
0,04;-8.411497
0,04;-8.411504
0,041;-8.41151
0,041;-8.411518
0,042;-8.411523
0,042;-8.411528
0,042;-8.411531
0,043;-8.411536
0,043;-8.41154
0,044;-8.411543
0,044;-8.411546
0,045;-8.411549
0,045;-8.411552
0,045;-8.411553
0,046;-8.411555
0,046;-8.411557
0,047;-8.411558
0,047;-8.41156
0,047;-8.411562
0,048;-8.411563
0,048;-8.411565
0,049;-8.411565
0,049;-8.411566
0,049;-8.411566
0,05;-8.411568
0,05;-8.411568
0,051;-8.411568
0,051;-8.41157
0,052;-8.41157
0,052;-8.41157
0,053;-8.41157
0,053;-8.41157
0,054;-8.41157
0,054;-8.411571
0,054;-8.411571
0,055;-8.411571
0,055;-8.411571
0,056;-8.411572
0,056;-8.411572
