
0;-1.0
0;-1.0
0;-1.9
0;-1.9
0;-2.629
0,002;-2.71
0,002;-3.2850997
0,002;-3.43657
0,002;-3.849913
0,002;-3.9635153
0,003;-4.361264
0,003;-4.6116076
0,003;-4.68559
0,003;-5.2170305
0,003;-5.5173526
0,003;-5.6953273
0,004;-5.90371
0,004;-6.0342474
0,004;-6.1257944
0,004;-6.508935
0,004;-6.5132146
0,005;-6.6219993
0,005;-6.658472
0,005;-6.6912975
0,005;-6.7208405
0,006;-6.7474294
0,006;-6.7524743
0,006;-6.7928967
0,006;-6.8037434
0,007;-6.814792
0,007;-6.8195024
0,007;-6.823741
0,007;-6.8275566
0,008;-6.83099
0,008;-6.8340797
0,008;-6.836861
0,008;-6.8393645
0,009;-6.8416176
0,009;-6.8436456
0,009;-6.84547
0,009;-6.847112
0,01;-6.8485904
0,01;-6.8499203
0,01;-6.8511176
0,01;-6.8521953
0,01;-6.853165
0,01;-6.854038
0,01;-6.8548236
0,011;-6.8555303
0,011;-6.856167
0,011;-6.8567395
0,011;-6.8572545
0,011;-6.8577185
0,011;-6.858136
0,012;-6.8585114
0,012;-6.85885
0,012;-6.8591547
0,012;-6.8594284
0,012;-6.8596745
0,012;-6.859896
0,012;-6.8600965
0,013;-6.8602757
0,013;-6.8604374
0,013;-6.860584
0,013;-6.860714
0,013;-6.8608317
0,013;-6.8609385
0,014;-6.861034
0,014;-6.8611197
0,014;-6.8611975
0,014;-6.8612666
0,014;-6.861329
0,014;-6.861386
0,015;-6.8614364
0,015;-6.861482
0,015;-6.861523
0,015;-6.861561
0,015;-6.8615932
0,016;-6.8616233
0,016;-6.8616505
0,016;-6.861675
0,017;-6.8616962
0,017;-6.8617163
0,017;-6.8617344
0,017;-6.8617496
0,018;-6.861764
0,018;-6.8617773
0,018;-6.8617887
0,019;-6.8617992
0,019;-6.861808
0,019;-6.861817
0,019;-6.8618245
0,02;-6.861831
0,02;-6.8618374
0,02;-6.8618426
0,02;-6.8618484
0,02;-6.861853
0,02;-6.861857
0,02;-6.8618603
0,021;-6.8618636
0,021;-6.861867
0,021;-6.86187
0,021;-6.8618717
0,021;-6.8618736
0,021;-6.861876
0,022;-6.8618774
0,022;-6.861879
0,022;-6.8618803
0,022;-6.8618813
0,022;-6.8618827
0,022;-6.8618846
0,023;-6.8618846
0,023;-6.8618855
0,023;-6.861886
0,023;-6.8618875
0,024;-6.861888
0,024;-6.8618884
0,024;-6.861889
0,024;-6.861889
0,025;-6.8618894
0,025;-6.86189
0,025;-6.86189
0,025;-6.8618903
0,026;-6.861891
0,027;-6.8618913
0,027;-6.8618917
0,027;-6.8618917
0,027;-6.8618917
0,028;-6.861892
0,028;-6.861892
0,028;-6.861892
0,028;-6.861892
0,029;-6.861892
0,029;-6.8618927
0,029;-6.8618927
0,03;-6.8618927
0,03;-6.8618927
0,03;-6.8618927
0,03;-6.861893
0,031;-6.861893
0,031;-6.861893
0,031;-6.861893
0,032;-6.861893
0,032;-6.861893
0,032;-6.861893
