
0;-1.0
0;-1.0
0;-1.9
0,001;-1.9
0,001;-2.7099998
0,001;-2.71
0,002;-3.43171
0,002;-3.439
0,002;-4.081249
0,002;-4.0951
0,002;-4.361264
0,003;-4.68559
0,003;-5.2170305
0,003;-5.248862
0,003;-5.6953273
0,003;-5.924794
0,004;-6.1257944
0,004;-6.5132146
0,004;-6.6468363
0,004;-6.852448
0,005;-7.048045
0,005;-7.0927763
0,005;-7.1757035
0,005;-7.2798896
0,006;-7.297714
0,006;-7.3137565
0,006;-7.328194
0,006;-7.341188
0,007;-7.3528824
0,007;-7.3634076
0,007;-7.37288
0,007;-7.3814054
0,008;-7.3890777
0,008;-7.395983
0,008;-7.4021983
0,008;-7.4077916
0,009;-7.4128256
0,009;-7.4173565
0,009;-7.4214344
0,01;-7.425104
0,01;-7.428407
0,01;-7.43138
0,01;-7.434055
0,011;-7.436463
0,011;-7.4386296
0,011;-7.44058
0,011;-7.4423356
0,012;-7.4439154
0,012;-7.445337
0,012;-7.4466166
0,012;-7.447768
0,013;-7.448805
0,013;-7.449738
0,013;-7.4505773
0,013;-7.4513326
0,013;-7.4520125
0,014;-7.4526243
0,014;-7.453176
0,014;-7.4536715
0,014;-7.454117
0,014;-7.4545193
0,015;-7.45488
0,015;-7.4552064
0,015;-7.455498
0,015;-7.455762
0,016;-7.455999
0,016;-7.456212
0,016;-7.4564047
0,016;-7.456578
0,017;-7.4567323
0,017;-7.4568734
0,017;-7.456999
0,017;-7.457113
0,018;-7.4572144
0,018;-7.457306
0,018;-7.4573894
0,018;-7.4574637
0,018;-7.4575305
0,018;-7.457591
0,019;-7.457645
0,019;-7.4576936
0,019;-7.457738
0,019;-7.457777
0,02;-7.457813
0,02;-7.4578447
0,02;-7.4578733
0,021;-7.457899
0,021;-7.457923
0,021;-7.457944
0,022;-7.4579625
0,022;-7.4579797
0,022;-7.4579954
0,023;-7.458009
0,023;-7.458021
0,023;-7.458032
0,023;-7.4580426
0,024;-7.4580517
0,024;-7.4580603
0,024;-7.458067
0,025;-7.4580736
0,025;-7.45808
0,025;-7.458085
0,026;-7.4580903
0,026;-7.458094
0,026;-7.4580984
0,027;-7.4581017
0,027;-7.458105
0,027;-7.4581075
0,027;-7.4581094
0,028;-7.4581122
0,028;-7.458114
0,028;-7.4581165
0,028;-7.4581175
0,028;-7.45812
0,028;-7.4581203
0,029;-7.4581223
0,029;-7.458123
0,029;-7.458124
0,029;-7.458125
0,029;-7.4581256
0,029;-7.4581265
0,03;-7.458127
0,03;-7.4581275
0,03;-7.4581285
0,03;-7.458129
0,03;-7.458129
0,03;-7.4581294
0,031;-7.4581294
0,031;-7.45813
0,031;-7.458131
0,031;-7.458131
0,031;-7.458131
0,032;-7.4581313
0,032;-7.4581313
0,032;-7.4581323
0,032;-7.4581323
0,032;-7.4581323
0,032;-7.4581323
0,033;-7.4581323
0,033;-7.4581327
0,033;-7.4581327
0,033;-7.4581327
0,033;-7.4581327
0,033;-7.4581327
0,034;-7.4581327
0,034;-7.4581327
